pc_datetime,elapsed_ms,sample_number,record_type,raw,dc,ac_plot,env_plot,thr_pos_plot,thr_neg_plot,rearm_plot,ac_real,env_real,threshold_real,threshold_negative_real,rearm_real,serial_line
2026-08-24T18:26:08.043,1,1,PLOTTER,2316.0,1557.0,2814.9,2895.8,2344.7,1751.3,2044.0,766.9000000000001,847.8000000000002,296.6999999999998,-296.70000000000005,-4.0,"RAW:2316,DC:1557.0,AC:2814.9,ENV:2895.8,THR_POS:2344.7,THR_NEG:1751.3,REARM:2044.0"
2026-08-24T18:26:08.044,2,2,PLOTTER,2316.0,1560.8,2812.0,2892.8,2343.7,1752.3,2044.0,764.0,844.8000000000002,295.6999999999998,-295.70000000000005,-4.0,"RAW:2316,DC:1560.8,AC:2812.0,ENV:2892.8,THR_POS:2343.7,THR_NEG:1752.3,REARM:2044.0"
2026-08-24T18:26:08.093,51,3,PLOTTER,2316.0,1564.6,2808.9,2889.9,2342.7,1753.3,2044.0,760.9000000000001,841.9000000000001,294.6999999999998,-294.70000000000005,-4.0,"RAW:2316,DC:1564.6,AC:2808.9,ENV:2889.9,THR_POS:2342.7,THR_NEG:1753.3,REARM:2044.0"
2026-08-24T18:26:08.094,52,4,PLOTTER,2316.0,1568.3,2805.6,2887.0,2341.6,1754.4,2044.0,757.5999999999999,839.0,293.5999999999999,-293.5999999999999,-4.0,"RAW:2316,DC:1568.3,AC:2805.6,ENV:2887.0,THR_POS:2341.6,THR_NEG:1754.4,REARM:2044.0"
2026-08-24T18:26:08.095,53,5,PLOTTER,2315.0,1572.1,2801.9,2884.0,2340.6,1755.4,2044.0,753.9000000000001,836.0,292.5999999999999,-292.5999999999999,-4.0,"RAW:2315,DC:1572.1,AC:2801.9,ENV:2884.0,THR_POS:2340.6,THR_NEG:1755.4,REARM:2044.0"
2026-08-24T18:26:08.096,54,6,PLOTTER,2313.0,1575.8,2797.7,2881.0,2339.5,1756.5,2044.0,749.6999999999998,833.0,291.5,-291.5,-4.0,"RAW:2313,DC:1575.8,AC:2797.7,ENV:2881.0,THR_POS:2339.5,THR_NEG:1756.5,REARM:2044.0"
2026-08-24T18:26:08.097,55,7,PLOTTER,2300.0,1579.4,2790.5,2877.8,2338.4,1757.6,2044.0,742.5,829.8000000000002,290.4000000000001,-290.4000000000001,-4.0,"RAW:2300,DC:1579.4,AC:2790.5,ENV:2877.8,THR_POS:2338.4,THR_NEG:1757.6,REARM:2044.0"
2026-08-24T18:26:08.097,55,8,PLOTTER,2296.0,1583.0,2783.1,2874.5,2337.3,1758.7,2044.0,735.0999999999999,826.5,289.3000000000002,-289.29999999999995,-4.0,"RAW:2296,DC:1583.0,AC:2783.1,ENV:2874.5,THR_POS:2337.3,THR_NEG:1758.7,REARM:2044.0"
2026-08-24T18:26:08.098,56,9,PLOTTER,2287.0,1586.5,2774.5,2871.0,2336.0,1760.0,2044.0,726.5,823.0,288.0,-288.0,-4.0,"RAW:2287,DC:1586.5,AC:2774.5,ENV:2871.0,THR_POS:2336.0,THR_NEG:1760.0,REARM:2044.0"
2026-08-24T18:26:08.105,63,10,PLOTTER,2284.0,1590.0,2766.3,2867.3,2334.8,1761.2,2043.9,718.3000000000002,819.3000000000002,286.8000000000002,-286.79999999999995,-4.099999999999909,"RAW:2284,DC:1590.0,AC:2766.3,ENV:2867.3,THR_POS:2334.8,THR_NEG:1761.2,REARM:2043.9"
2026-08-24T18:26:08.115,73,11,PLOTTER,2270.0,1593.4,2755.9,2863.4,2333.4,1762.6,2043.5,707.9000000000001,815.4000000000001,285.4000000000001,-285.4000000000001,-4.5,"RAW:2270,DC:1593.4,AC:2755.9,ENV:2863.4,THR_POS:2333.4,THR_NEG:1762.6,REARM:2043.5"
2026-08-24T18:26:08.125,83,12,PLOTTER,2283.0,1596.8,2750.5,2859.5,2332.0,1764.0,2043.5,702.5,811.5,284.0,-284.0,-4.5,"RAW:2283,DC:1596.8,AC:2750.5,ENV:2859.5,THR_POS:2332.0,THR_NEG:1764.0,REARM:2043.5"
2026-08-24T18:26:08.135,94,13,PLOTTER,2280.0,1600.2,2744.8,2855.4,2330.6,1765.4,2043.4,696.8000000000002,807.4000000000001,282.5999999999999,-282.5999999999999,-4.599999999999909,"RAW:2280,DC:1600.2,AC:2744.8,ENV:2855.4,THR_POS:2330.6,THR_NEG:1765.4,REARM:2043.4"
2026-08-24T18:26:08.145,103,14,PLOTTER,2283.0,1603.7,2740.4,2851.4,2329.2,1766.8,2043.4,692.4000000000001,803.4000000000001,281.1999999999998,-281.20000000000005,-4.599999999999909,"RAW:2283,DC:1603.7,AC:2740.4,ENV:2851.4,THR_POS:2329.2,THR_NEG:1766.8,REARM:2043.4"
2026-08-24T18:26:08.155,113,15,PLOTTER,2285.0,1607.1,2736.8,2847.4,2327.8,1768.2,2043.5,688.8000000000002,799.4000000000001,279.8000000000002,-279.79999999999995,-4.5,"RAW:2285,DC:1607.1,AC:2736.8,ENV:2847.4,THR_POS:2327.8,THR_NEG:1768.2,REARM:2043.5"
2026-08-24T18:26:08.165,123,16,PLOTTER,2283.0,1610.4,2732.7,2843.4,2326.4,1769.6,2043.5,684.6999999999998,795.4000000000001,278.4000000000001,-278.4000000000001,-4.5,"RAW:2283,DC:1610.4,AC:2732.7,ENV:2843.4,THR_POS:2326.4,THR_NEG:1769.6,REARM:2043.5"
2026-08-24T18:26:08.175,133,17,PLOTTER,2284.0,1613.8,2729.1,2839.4,2325.0,1771.0,2043.6,681.0999999999999,791.4000000000001,277.0,-277.0,-4.400000000000091,"RAW:2284,DC:1613.8,AC:2729.1,ENV:2839.4,THR_POS:2325.0,THR_NEG:1771.0,REARM:2043.6"
2026-08-24T18:26:08.185,143,18,PLOTTER,2284.0,1617.2,2725.5,2835.4,2323.6,1772.4,2043.6,677.5,787.4000000000001,275.5999999999999,-275.5999999999999,-4.400000000000091,"RAW:2284,DC:1617.2,AC:2725.5,ENV:2835.4,THR_POS:2323.6,THR_NEG:1772.4,REARM:2043.6"
2026-08-24T18:26:08.195,153,19,PLOTTER,2283.0,1620.5,2721.8,2831.4,2322.2,1773.8,2043.6,673.8000000000002,783.4000000000001,274.1999999999998,-274.20000000000005,-4.400000000000091,"RAW:2283,DC:1620.5,AC:2721.8,ENV:2831.4,THR_POS:2322.2,THR_NEG:1773.8,REARM:2043.6"
2026-08-24T18:26:08.205,163,20,PLOTTER,2282.0,1623.8,2717.9,2827.5,2320.8,1775.2,2043.7,669.9000000000001,779.5,272.8000000000002,-272.79999999999995,-4.2999999999999545,"RAW:2282,DC:1623.8,AC:2717.9,ENV:2827.5,THR_POS:2320.8,THR_NEG:1775.2,REARM:2043.7"
2026-08-24T18:26:08.216,174,21,PLOTTER,2282.0,1627.1,2714.1,2823.5,2319.4,1776.6,2043.7,666.0999999999999,775.5,271.4000000000001,-271.4000000000001,-4.2999999999999545,"RAW:2282,DC:1627.1,AC:2714.1,ENV:2823.5,THR_POS:2319.4,THR_NEG:1776.6,REARM:2043.7"
2026-08-24T18:26:08.225,184,22,PLOTTER,2281.0,1630.4,2710.3,2819.5,2318.0,1778.0,2043.7,662.3000000000002,771.5,270.0,-270.0,-4.2999999999999545,"RAW:2281,DC:1630.4,AC:2710.3,ENV:2819.5,THR_POS:2318.0,THR_NEG:1778.0,REARM:2043.7"
2026-08-24T18:26:08.235,193,23,PLOTTER,2280.0,1633.6,2706.3,2815.6,2316.6,1779.4,2043.8,658.3000000000002,767.5999999999999,268.5999999999999,-268.5999999999999,-4.2000000000000455,"RAW:2280,DC:1633.6,AC:2706.3,ENV:2815.6,THR_POS:2316.6,THR_NEG:1779.4,REARM:2043.8"
2026-08-24T18:26:08.246,204,24,PLOTTER,2271.0,1636.8,2700.3,2811.5,2315.2,1780.8,2043.6,652.3000000000002,763.5,267.1999999999998,-267.20000000000005,-4.400000000000091,"RAW:2271,DC:1636.8,AC:2700.3,ENV:2811.5,THR_POS:2315.2,THR_NEG:1780.8,REARM:2043.6"
2026-08-24T18:26:08.255,213,25,PLOTTER,2283.0,1640.0,2697.9,2807.6,2313.8,1782.2,2043.8,649.9000000000001,759.5999999999999,265.8000000000002,-265.79999999999995,-4.2000000000000455,"RAW:2283,DC:1640.0,AC:2697.9,ENV:2807.6,THR_POS:2313.8,THR_NEG:1782.2,REARM:2043.8"
2026-08-24T18:26:08.265,223,26,PLOTTER,2278.0,1643.2,2694.2,2803.6,2312.5,1783.5,2043.8,646.1999999999998,755.5999999999999,264.5,-264.5,-4.2000000000000455,"RAW:2278,DC:1643.2,AC:2694.2,ENV:2803.6,THR_POS:2312.5,THR_NEG:1783.5,REARM:2043.8"
2026-08-24T18:26:08.275,233,27,PLOTTER,2280.0,1646.4,2691.0,2799.6,2311.1,1784.9,2043.9,643.0,751.5999999999999,263.0999999999999,-263.0999999999999,-4.099999999999909,"RAW:2280,DC:1646.4,AC:2691.0,ENV:2799.6,THR_POS:2311.1,THR_NEG:1784.9,REARM:2043.9"
2026-08-24T18:26:08.285,243,28,PLOTTER,2269.0,1649.5,2685.1,2795.6,2309.7,1786.3,2043.8,637.0999999999999,747.5999999999999,261.6999999999998,-261.70000000000005,-4.2000000000000455,"RAW:2269,DC:1649.5,AC:2685.1,ENV:2795.6,THR_POS:2309.7,THR_NEG:1786.3,REARM:2043.8"
2026-08-24T18:26:08.295,253,29,PLOTTER,2269.0,1652.6,2679.9,2791.6,2308.3,1787.7,2043.7,631.9000000000001,743.5999999999999,260.3000000000002,-260.29999999999995,-4.2999999999999545,"RAW:2269,DC:1652.6,AC:2679.9,ENV:2791.6,THR_POS:2308.3,THR_NEG:1787.7,REARM:2043.7"
2026-08-24T18:26:08.305,263,30,PLOTTER,2267.0,1655.7,2674.8,2787.5,2306.8,1789.2,2043.6,626.8000000000002,739.5,258.8000000000002,-258.79999999999995,-4.400000000000091,"RAW:2267,DC:1655.7,AC:2674.8,ENV:2787.5,THR_POS:2306.8,THR_NEG:1789.2,REARM:2043.6"
2026-08-24T18:26:08.315,273,31,PLOTTER,2248.0,1658.6,2665.4,2783.2,2305.3,1790.7,2043.3,617.4000000000001,735.1999999999998,257.3000000000002,-257.29999999999995,-4.7000000000000455,"RAW:2248,DC:1658.6,AC:2665.4,ENV:2783.2,THR_POS:2305.3,THR_NEG:1790.7,REARM:2043.3"
2026-08-24T18:26:08.325,283,32,PLOTTER,2255.0,1661.6,2659.4,2778.9,2303.8,1792.2,2043.3,611.4000000000001,730.9000000000001,255.80000000000018,-255.79999999999995,-4.7000000000000455,"RAW:2255,DC:1661.6,AC:2659.4,ENV:2778.9,THR_POS:2303.8,THR_NEG:1792.2,REARM:2043.3"
2026-08-24T18:26:08.335,293,33,PLOTTER,2255.0,1664.6,2654.2,2774.5,2302.3,1793.7,2043.2,606.1999999999998,726.5,254.30000000000018,-254.29999999999995,-4.7999999999999545,"RAW:2255,DC:1664.6,AC:2654.2,ENV:2774.5,THR_POS:2302.3,THR_NEG:1793.7,REARM:2043.2"
2026-08-24T18:26:08.345,303,34,PLOTTER,2250.0,1667.5,2648.2,2770.1,2300.7,1795.3,2043.2,600.1999999999998,722.0999999999999,252.69999999999982,-252.70000000000005,-4.7999999999999545,"RAW:2250,DC:1667.5,AC:2648.2,ENV:2770.1,THR_POS:2300.7,THR_NEG:1795.3,REARM:2043.2"
2026-08-24T18:26:08.355,313,35,PLOTTER,2251.0,1670.4,2643.3,2765.7,2299.2,1796.8,2043.2,595.3000000000002,717.6999999999998,251.19999999999982,-251.20000000000005,-4.7999999999999545,"RAW:2251,DC:1670.4,AC:2643.3,ENV:2765.7,THR_POS:2299.2,THR_NEG:1796.8,REARM:2043.2"
2026-08-24T18:26:08.365,323,36,PLOTTER,2252.0,1673.3,2639.2,2761.2,2297.6,1798.4,2043.2,591.1999999999998,713.1999999999998,249.5999999999999,-249.5999999999999,-4.7999999999999545,"RAW:2252,DC:1673.3,AC:2639.2,ENV:2761.2,THR_POS:2297.6,THR_NEG:1798.4,REARM:2043.2"
2026-08-24T18:26:08.375,333,37,PLOTTER,2253.0,1676.2,2635.6,2756.8,2296.1,1799.9,2043.3,587.5999999999999,708.8000000000002,248.0999999999999,-248.0999999999999,-4.7000000000000455,"RAW:2253,DC:1676.2,AC:2635.6,ENV:2756.8,THR_POS:2296.1,THR_NEG:1799.9,REARM:2043.3"
2026-08-24T18:26:08.385,344,38,PLOTTER,2253.0,1679.1,2632.1,2752.5,2294.6,1801.4,2043.3,584.0999999999999,704.5,246.5999999999999,-246.5999999999999,-4.7000000000000455,"RAW:2253,DC:1679.1,AC:2632.1,ENV:2752.5,THR_POS:2294.6,THR_NEG:1801.4,REARM:2043.3"
2026-08-24T18:26:08.395,353,39,PLOTTER,2266.0,1682.1,2632.1,2748.3,2293.1,1802.9,2043.6,584.0999999999999,700.3000000000002,245.0999999999999,-245.0999999999999,-4.400000000000091,"RAW:2266,DC:1682.1,AC:2632.1,ENV:2748.3,THR_POS:2293.1,THR_NEG:1802.9,REARM:2043.6"
2026-08-24T18:26:08.405,363,40,PLOTTER,2267.0,1685.0,2631.6,2744.2,2291.7,1804.3,2043.9,583.5999999999999,696.1999999999998,243.69999999999982,-243.70000000000005,-4.099999999999909,"RAW:2267,DC:1685.0,AC:2631.6,ENV:2744.2,THR_POS:2291.7,THR_NEG:1804.3,REARM:2043.9"
2026-08-24T18:26:08.415,373,41,PLOTTER,2266.0,1687.9,2630.2,2740.2,2290.3,1805.7,2044.0,582.1999999999998,692.1999999999998,242.30000000000018,-242.29999999999995,-4.0,"RAW:2266,DC:1687.9,AC:2630.2,ENV:2740.2,THR_POS:2290.3,THR_NEG:1805.7,REARM:2044.0"
2026-08-24T18:26:08.425,383,42,PLOTTER,2265.0,1690.8,2628.2,2736.3,2288.9,1807.1,2044.0,580.1999999999998,688.3000000000002,240.9000000000001,-240.9000000000001,-4.0,"RAW:2265,DC:1690.8,AC:2628.2,ENV:2736.3,THR_POS:2288.9,THR_NEG:1807.1,REARM:2044.0"
2026-08-24T18:26:08.435,393,43,PLOTTER,2265.0,1693.6,2626.0,2732.4,2287.5,1808.5,2044.0,578.0,684.4000000000001,239.5,-239.5,-4.0,"RAW:2265,DC:1693.6,AC:2626.0,ENV:2732.4,THR_POS:2287.5,THR_NEG:1808.5,REARM:2044.0"
2026-08-24T18:26:08.445,403,44,PLOTTER,2263.0,1696.5,2623.1,2728.6,2286.2,1809.8,2044.0,575.0999999999999,680.5999999999999,238.19999999999982,-238.20000000000005,-4.0,"RAW:2263,DC:1696.5,AC:2623.1,ENV:2728.6,THR_POS:2286.2,THR_NEG:1809.8,REARM:2044.0"
2026-08-24T18:26:08.455,413,45,PLOTTER,2255.0,1699.3,2618.3,2724.7,2284.9,1811.1,2044.0,570.3000000000002,676.6999999999998,236.9000000000001,-236.9000000000001,-4.0,"RAW:2255,DC:1699.3,AC:2618.3,ENV:2724.7,THR_POS:2284.9,THR_NEG:1811.1,REARM:2044.0"
2026-08-24T18:26:08.465,423,46,PLOTTER,2264.0,1702.1,2616.2,2720.9,2283.5,1812.5,2044.0,568.1999999999998,672.9000000000001,235.5,-235.5,-4.0,"RAW:2264,DC:1702.1,AC:2616.2,ENV:2720.9,THR_POS:2283.5,THR_NEG:1812.5,REARM:2044.0"
2026-08-24T18:26:08.475,433,47,PLOTTER,2254.0,1704.9,2611.4,2717.1,2282.2,1813.8,2044.0,563.4000000000001,669.0999999999999,234.19999999999982,-234.20000000000005,-4.0,"RAW:2254,DC:1704.9,AC:2611.4,ENV:2717.1,THR_POS:2282.2,THR_NEG:1813.8,REARM:2044.0"
2026-08-24T18:26:08.485,443,48,PLOTTER,2265.0,1707.7,2609.9,2713.3,2280.9,1815.1,2044.0,561.9000000000001,665.3000000000002,232.9000000000001,-232.9000000000001,-4.0,"RAW:2265,DC:1707.7,AC:2609.9,ENV:2713.3,THR_POS:2280.9,THR_NEG:1815.1,REARM:2044.0"
2026-08-24T18:26:08.495,454,49,PLOTTER,2254.0,1710.4,2605.3,2709.6,2279.5,1816.5,2044.0,557.3000000000002,661.5999999999999,231.5,-231.5,-4.0,"RAW:2254,DC:1710.4,AC:2605.3,ENV:2709.6,THR_POS:2279.5,THR_NEG:1816.5,REARM:2044.0"
2026-08-24T18:26:08.505,463,50,PLOTTER,2256.0,1713.1,2601.7,2705.8,2278.2,1817.8,2044.0,553.6999999999998,657.8000000000002,230.19999999999982,-230.20000000000005,-4.0,"RAW:2256,DC:1713.1,AC:2601.7,ENV:2705.8,THR_POS:2278.2,THR_NEG:1817.8,REARM:2044.0"
2026-08-24T18:26:08.515,473,51,PLOTTER,2263.0,1715.9,2600.1,2702.1,2276.9,1819.1,2044.0,552.0999999999999,654.0999999999999,228.9000000000001,-228.9000000000001,-4.0,"RAW:2263,DC:1715.9,AC:2600.1,ENV:2702.1,THR_POS:2276.9,THR_NEG:1819.1,REARM:2044.0"
2026-08-24T18:26:08.525,483,52,PLOTTER,2254.0,1718.6,2595.9,2698.4,2275.6,1820.4,2044.0,547.9000000000001,650.4000000000001,227.5999999999999,-227.5999999999999,-4.0,"RAW:2254,DC:1718.6,AC:2595.9,ENV:2698.4,THR_POS:2275.6,THR_NEG:1820.4,REARM:2044.0"
2026-08-24T18:26:08.535,493,53,PLOTTER,2256.0,1721.3,2592.6,2694.7,2274.3,1821.7,2044.0,544.5999999999999,646.6999999999998,226.30000000000018,-226.29999999999995,-4.0,"RAW:2256,DC:1721.3,AC:2592.6,ENV:2694.7,THR_POS:2274.3,THR_NEG:1821.7,REARM:2044.0"
2026-08-24T18:26:08.545,504,54,PLOTTER,2269.0,1724.0,2592.7,2691.1,2273.1,1822.9,2044.0,544.6999999999998,643.0999999999999,225.0999999999999,-225.0999999999999,-4.0,"RAW:2269,DC:1724.0,AC:2592.7,ENV:2691.1,THR_POS:2273.1,THR_NEG:1822.9,REARM:2044.0"
2026-08-24T18:26:08.555,513,55,PLOTTER,2268.0,1726.7,2591.9,2687.6,2271.9,1824.1,2044.0,543.9000000000001,639.5999999999999,223.9000000000001,-223.9000000000001,-4.0,"RAW:2268,DC:1726.7,AC:2591.9,ENV:2687.6,THR_POS:2271.9,THR_NEG:1824.1,REARM:2044.0"
2026-08-24T18:26:08.565,523,56,PLOTTER,2267.0,1729.4,2590.3,2684.2,2270.7,1825.3,2044.0,542.3000000000002,636.1999999999998,222.69999999999982,-222.70000000000005,-4.0,"RAW:2267,DC:1729.4,AC:2590.3,ENV:2684.2,THR_POS:2270.7,THR_NEG:1825.3,REARM:2044.0"
2026-08-24T18:26:08.575,533,57,PLOTTER,2271.0,1732.1,2589.4,2680.9,2269.5,1826.5,2044.0,541.4000000000001,632.9000000000001,221.5,-221.5,-4.0,"RAW:2271,DC:1732.1,AC:2589.4,ENV:2680.9,THR_POS:2269.5,THR_NEG:1826.5,REARM:2044.0"
2026-08-24T18:26:08.585,543,58,PLOTTER,2282.0,1734.9,2590.9,2677.8,2268.4,1827.6,2044.0,542.9000000000001,629.8000000000002,220.4000000000001,-220.4000000000001,-4.0,"RAW:2282,DC:1734.9,AC:2590.9,ENV:2677.8,THR_POS:2268.4,THR_NEG:1827.6,REARM:2044.0"
2026-08-24T18:26:08.595,553,59,PLOTTER,2288.0,1737.6,2592.7,2674.8,2267.4,1828.6,2044.0,544.6999999999998,626.8000000000002,219.4000000000001,-219.4000000000001,-4.0,"RAW:2288,DC:1737.6,AC:2592.7,ENV:2674.8,THR_POS:2267.4,THR_NEG:1828.6,REARM:2044.0"
2026-08-24T18:26:08.606,564,60,PLOTTER,2287.0,1740.4,2593.2,2671.9,2266.4,1829.6,2044.0,545.1999999999998,623.9000000000001,218.4000000000001,-218.4000000000001,-4.0,"RAW:2287,DC:1740.4,AC:2593.2,ENV:2671.9,THR_POS:2266.4,THR_NEG:1829.6,REARM:2044.0"
2026-08-24T18:26:08.615,573,61,PLOTTER,2284.0,1743.1,2592.1,2669.1,2265.4,1830.6,2044.0,544.0999999999999,621.0999999999999,217.4000000000001,-217.4000000000001,-4.0,"RAW:2284,DC:1743.1,AC:2592.1,ENV:2669.1,THR_POS:2265.4,THR_NEG:1830.6,REARM:2044.0"
2026-08-24T18:26:08.625,583,62,PLOTTER,2283.0,1745.8,2590.4,2666.4,2264.4,1831.6,2044.0,542.4000000000001,618.4000000000001,216.4000000000001,-216.4000000000001,-4.0,"RAW:2283,DC:1745.8,AC:2590.4,ENV:2666.4,THR_POS:2264.4,THR_NEG:1831.6,REARM:2044.0"
2026-08-24T18:26:08.635,593,63,PLOTTER,2286.0,1748.5,2589.2,2663.7,2263.5,1832.5,2044.0,541.1999999999998,615.6999999999998,215.5,-215.5,-4.0,"RAW:2286,DC:1748.5,AC:2589.2,ENV:2663.7,THR_POS:2263.5,THR_NEG:1832.5,REARM:2044.0"
2026-08-24T18:26:08.645,604,64,PLOTTER,2286.0,1751.2,2587.6,2661.0,2262.6,1833.4,2044.0,539.5999999999999,613.0,214.5999999999999,-214.5999999999999,-4.0,"RAW:2286,DC:1751.2,AC:2587.6,ENV:2661.0,THR_POS:2262.6,THR_NEG:1833.4,REARM:2044.0"
2026-08-24T18:26:08.655,613,65,PLOTTER,2285.0,1753.9,2585.5,2658.4,2261.6,1834.4,2044.0,537.5,610.4000000000001,213.5999999999999,-213.5999999999999,-4.0,"RAW:2285,DC:1753.9,AC:2585.5,ENV:2658.4,THR_POS:2261.6,THR_NEG:1834.4,REARM:2044.0"
2026-08-24T18:26:08.665,623,66,PLOTTER,2286.0,1756.5,2583.5,2655.7,2260.7,1835.3,2044.0,535.5,607.6999999999998,212.69999999999982,-212.70000000000005,-4.0,"RAW:2286,DC:1756.5,AC:2583.5,ENV:2655.7,THR_POS:2260.7,THR_NEG:1835.3,REARM:2044.0"
2026-08-24T18:26:08.675,633,67,PLOTTER,2288.0,1759.2,2581.8,2653.2,2259.8,1836.2,2044.0,533.8000000000002,605.1999999999998,211.80000000000018,-211.79999999999995,-4.0,"RAW:2288,DC:1759.2,AC:2581.8,ENV:2653.2,THR_POS:2259.8,THR_NEG:1836.2,REARM:2044.0"
2026-08-24T18:26:08.685,643,68,PLOTTER,2285.0,1761.8,2579.2,2650.6,2258.9,1837.1,2044.0,531.1999999999998,602.5999999999999,210.9000000000001,-210.9000000000001,-4.0,"RAW:2285,DC:1761.8,AC:2579.2,ENV:2650.6,THR_POS:2258.9,THR_NEG:1837.1,REARM:2044.0"
2026-08-24T18:26:08.695,653,69,PLOTTER,2286.0,1764.4,2576.8,2648.0,2258.0,1838.0,2044.0,528.8000000000002,600.0,210.0,-210.0,-4.0,"RAW:2286,DC:1764.4,AC:2576.8,ENV:2648.0,THR_POS:2258.0,THR_NEG:1838.0,REARM:2044.0"
2026-08-24T18:26:08.705,663,70,PLOTTER,2288.0,1767.0,2574.8,2645.4,2257.1,1838.9,2044.0,526.8000000000002,597.4000000000001,209.0999999999999,-209.0999999999999,-4.0,"RAW:2288,DC:1767.0,AC:2574.8,ENV:2645.4,THR_POS:2257.1,THR_NEG:1838.9,REARM:2044.0"
2026-08-24T18:26:08.715,673,71,PLOTTER,2283.0,1769.6,2571.4,2642.8,2256.2,1839.8,2044.0,523.4000000000001,594.8000000000002,208.19999999999982,-208.20000000000005,-4.0,"RAW:2283,DC:1769.6,AC:2571.4,ENV:2642.8,THR_POS:2256.2,THR_NEG:1839.8,REARM:2044.0"
2026-08-24T18:26:08.725,683,72,PLOTTER,2286.0,1772.2,2569.0,2640.2,2255.3,1840.7,2044.0,521.0,592.1999999999998,207.30000000000018,-207.29999999999995,-4.0,"RAW:2286,DC:1772.2,AC:2569.0,ENV:2640.2,THR_POS:2255.3,THR_NEG:1840.7,REARM:2044.0"
2026-08-24T18:26:08.735,693,73,PLOTTER,2280.0,1774.7,2565.1,2637.6,2254.4,1841.6,2044.0,517.0999999999999,589.5999999999999,206.4000000000001,-206.4000000000001,-4.0,"RAW:2280,DC:1774.7,AC:2565.1,ENV:2637.6,THR_POS:2254.4,THR_NEG:1841.6,REARM:2044.0"
2026-08-24T18:26:08.745,703,74,PLOTTER,2281.0,1777.3,2561.7,2635.0,2253.4,1842.6,2044.0,513.6999999999998,587.0,205.4000000000001,-205.4000000000001,-4.0,"RAW:2281,DC:1777.3,AC:2561.7,ENV:2635.0,THR_POS:2253.4,THR_NEG:1842.6,REARM:2044.0"
2026-08-24T18:26:08.756,714,75,PLOTTER,2270.0,1779.7,2555.9,2632.2,2252.5,1843.5,2044.0,507.9000000000001,584.1999999999998,204.5,-204.5,-4.0,"RAW:2270,DC:1779.7,AC:2555.9,ENV:2632.2,THR_POS:2252.5,THR_NEG:1843.5,REARM:2044.0"
2026-08-24T18:26:08.765,723,76,PLOTTER,2270.0,1782.2,2550.9,2629.3,2251.5,1844.5,2044.0,502.9000000000001,581.3000000000002,203.5,-203.5,-4.0,"RAW:2270,DC:1782.2,AC:2550.9,ENV:2629.3,THR_POS:2251.5,THR_NEG:1844.5,REARM:2044.0"
2026-08-24T18:26:08.775,733,77,PLOTTER,2266.0,1784.6,2545.5,2626.4,2250.4,1845.6,2044.0,497.5,578.4000000000001,202.4000000000001,-202.4000000000001,-4.0,"RAW:2266,DC:1784.6,AC:2545.5,ENV:2626.4,THR_POS:2250.4,THR_NEG:1845.6,REARM:2044.0"
2026-08-24T18:26:08.785,743,78,PLOTTER,2264.0,1787.0,2540.4,2623.4,2249.4,1846.6,2044.0,492.4000000000001,575.4000000000001,201.4000000000001,-201.4000000000001,-4.0,"RAW:2264,DC:1787.0,AC:2540.4,ENV:2623.4,THR_POS:2249.4,THR_NEG:1846.6,REARM:2044.0"
2026-08-24T18:26:08.795,753,79,PLOTTER,2267.0,1789.4,2536.7,2620.4,2248.3,1847.7,2044.0,488.6999999999998,572.4000000000001,200.30000000000018,-200.29999999999995,-4.0,"RAW:2267,DC:1789.4,AC:2536.7,ENV:2620.4,THR_POS:2248.3,THR_NEG:1847.7,REARM:2044.0"
2026-08-24T18:26:08.805,764,80,PLOTTER,2264.0,1791.8,2532.6,2617.3,2247.3,1848.7,2044.0,484.5999999999999,569.3000000000002,199.30000000000018,-199.29999999999995,-4.0,"RAW:2264,DC:1791.8,AC:2532.6,ENV:2617.3,THR_POS:2247.3,THR_NEG:1848.7,REARM:2044.0"
2026-08-24T18:26:08.815,773,81,PLOTTER,2253.0,1794.1,2526.1,2614.1,2246.1,1849.9,2044.0,478.0999999999999,566.0999999999999,198.0999999999999,-198.0999999999999,-4.0,"RAW:2253,DC:1794.1,AC:2526.1,ENV:2614.1,THR_POS:2246.1,THR_NEG:1849.9,REARM:2044.0"
2026-08-24T18:26:08.825,783,82,PLOTTER,2254.0,1796.4,2521.0,2610.8,2245.0,1851.0,2044.0,473.0,562.8000000000002,197.0,-197.0,-4.0,"RAW:2254,DC:1796.4,AC:2521.0,ENV:2610.8,THR_POS:2245.0,THR_NEG:1851.0,REARM:2044.0"
2026-08-24T18:26:08.835,793,83,PLOTTER,2253.0,1798.7,2516.3,2607.5,2243.8,1852.2,2044.0,468.3000000000002,559.5,195.80000000000018,-195.79999999999995,-4.0,"RAW:2253,DC:1798.7,AC:2516.3,ENV:2607.5,THR_POS:2243.8,THR_NEG:1852.2,REARM:2044.0"
2026-08-24T18:26:08.845,803,84,PLOTTER,2253.0,1800.9,2512.3,2604.2,2242.7,1853.3,2044.0,464.3000000000002,556.1999999999998,194.69999999999982,-194.70000000000005,-4.0,"RAW:2253,DC:1800.9,AC:2512.3,ENV:2604.2,THR_POS:2242.7,THR_NEG:1853.3,REARM:2044.0"
